CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Child_Age,Indicator,Value
2023-24,E12000004,East Midlands,E10000018,Leicestershire and Rutland,5yr,MMR1_5y,7854.0
2023-24,E12000004,East Midlands,E10000018,Leicestershire and Rutland,5yr,MMR2_5y,7430.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,12m,12m_Eligible_Pop,6551.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,12m,DTaP_IPV_Hib_HepB_12m,6049.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,12m,MenB_12m,6015.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,12m,PCV_12m,6200.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,12m,Rota_12m,5920.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,24m,24m_Eligible_Pop,7000.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,24m,DTaP_IPV_Hib_HepB_24m,6441.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,24m,Hib_MenC_24m,6230.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,24m,MMR_24m,6277.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,24m,MenB_booster_24m,6157.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,24m,PCV_24m,6245.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,5yr,5y_Eligible_Pop,7655.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,5yr,DTaP_IPV_5y,6340.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,5yr,DTaP_IPV_Hib_HepB_5y,6998.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,5yr,Hib_MenC_5y,6744.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,5yr,MMR1_5y,7031.0
2023-24,E12000004,East Midlands,E10000019,Lincolnshire,5yr,MMR2_5y,6412.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,12m,12m_Eligible_Pop,3896.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,12m,DTaP_IPV_Hib_HepB_12m,3635.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,12m,MenB_12m,3611.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,12m,PCV_12m,3709.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,12m,Rota_12m,3550.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,24m,24m_Eligible_Pop,4126.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,24m,DTaP_IPV_Hib_HepB_24m,3832.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,24m,Hib_MenC_24m,3729.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,24m,MMR_24m,3722.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,24m,MenB_booster_24m,3678.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,24m,PCV_24m,3708.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,5yr,5y_Eligible_Pop,4440.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,5yr,DTaP_IPV_5y,3803.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,5yr,DTaP_IPV_Hib_HepB_5y,4114.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,5yr,Hib_MenC_5y,3971.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,5yr,MMR1_5y,4116.0
2023-24,E12000004,East Midlands,E06000061,North Northamptonshire,5yr,MMR2_5y,3848.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,12m,12m_Eligible_Pop,3454.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,12m,DTaP_IPV_Hib_HepB_12m,3009.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,12m,MenB_12m,2977.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,12m,PCV_12m,3102.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,12m,Rota_12m,2883.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,24m,24m_Eligible_Pop,3628.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,24m,DTaP_IPV_Hib_HepB_24m,3181.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,24m,Hib_MenC_24m,3011.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,24m,MMR_24m,3027.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,24m,MenB_booster_24m,2967.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,24m,PCV_24m,3004.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,5yr,5y_Eligible_Pop,4036.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,5yr,DTaP_IPV_5y,2907.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,5yr,DTaP_IPV_Hib_HepB_5y,3497.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,5yr,Hib_MenC_5y,3272.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,5yr,MMR1_5y,3546.0
2023-24,E12000004,East Midlands,E06000018,Nottingham,5yr,MMR2_5y,2986.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,12m,12m_Eligible_Pop,7621.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,12m,DTaP_IPV_Hib_HepB_12m,7152.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,12m,MenB_12m,7139.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,12m,PCV_12m,7304.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,12m,Rota_12m,7057.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,24m,24m_Eligible_Pop,8266.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,24m,DTaP_IPV_Hib_HepB_24m,7773.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,24m,Hib_MenC_24m,7534.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,24m,MMR_24m,7534.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,24m,MenB_booster_24m,7482.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,24m,PCV_24m,7544.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,5yr,5y_Eligible_Pop,8756.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,5yr,DTaP_IPV_5y,7330.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,5yr,DTaP_IPV_Hib_HepB_5y,8121.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,5yr,Hib_MenC_5y,7930.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,5yr,MMR1_5y,8237.0
2023-24,E12000004,East Midlands,E10000024,Nottinghamshire,5yr,MMR2_5y,7499.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,12m,12m_Eligible_Pop,4616.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,12m,DTaP_IPV_Hib_HepB_12m,4182.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,12m,MenB_12m,4140.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,12m,PCV_12m,4287.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,12m,Rota_12m,4097.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,24m,24m_Eligible_Pop,4861.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,24m,DTaP_IPV_Hib_HepB_24m,4419.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,24m,Hib_MenC_24m,4190.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,24m,MMR_24m,4210.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,24m,MenB_booster_24m,4133.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,24m,PCV_24m,4145.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,5yr,5y_Eligible_Pop,5093.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,5yr,DTaP_IPV_5y,4121.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,5yr,DTaP_IPV_Hib_HepB_5y,4635.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,5yr,Hib_MenC_5y,4390.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,5yr,MMR1_5y,4626.0
2023-24,E12000004,East Midlands,E06000062,West Northamptonshire,5yr,MMR2_5y,4181.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,12m,12m_Eligible_Pop,14956.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,12m,DTaP_IPV_Hib_HepB_12m,12635.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,12m,MenB_12m,12360.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,12m,PCV_12m,12998.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,12m,Rota_12m,11949.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,24m,24m_Eligible_Pop,15383.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,24m,DTaP_IPV_Hib_HepB_24m,13461.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,24m,Hib_MenC_24m,12227.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,24m,MMR_24m,12269.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,24m,MenB_booster_24m,11928.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,24m,PCV_24m,12138.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,5yr,5y_Eligible_Pop,16866.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,5yr,DTaP_IPV_5y,12466.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,5yr,DTaP_IPV_Hib_HepB_5y,15009.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,5yr,Hib_MenC_5y,14341.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,5yr,MMR1_5y,14676.0
2023-24,E12000005,West Midlands,E08000025,Birmingham,5yr,MMR2_5y,12610.0
2023-24,E12000005,West Midlands,E08000026,Coventry,12m,12m_Eligible_Pop,4401.0
2023-24,E12000005,West Midlands,E08000026,Coventry,12m,DTaP_IPV_Hib_HepB_12m,3961.0
2023-24,E12000005,West Midlands,E08000026,Coventry,12m,MenB_12m,3817.0
2023-24,E12000005,West Midlands,E08000026,Coventry,12m,PCV_12m,3999.0
2023-24,E12000005,West Midlands,E08000026,Coventry,12m,Rota_12m,3837.0
2023-24,E12000005,West Midlands,E08000026,Coventry,24m,24m_Eligible_Pop,4690.0
2023-24,E12000005,West Midlands,E08000026,Coventry,24m,DTaP_IPV_Hib_HepB_24m,4322.0
2023-24,E12000005,West Midlands,E08000026,Coventry,24m,Hib_MenC_24m,3977.0
2023-24,E12000005,West Midlands,E08000026,Coventry,24m,MMR_24m,4058.0
2023-24,E12000005,West Midlands,E08000026,Coventry,24m,MenB_booster_24m,3869.0
2023-24,E12000005,West Midlands,E08000026,Coventry,24m,PCV_24m,3891.0
2023-24,E12000005,West Midlands,E08000026,Coventry,5yr,5y_Eligible_Pop,5160.0
2023-24,E12000005,West Midlands,E08000026,Coventry,5yr,DTaP_IPV_5y,4006.0
2023-24,E12000005,West Midlands,E08000026,Coventry,5yr,DTaP_IPV_Hib_HepB_5y,4702.0
2023-24,E12000005,West Midlands,E08000026,Coventry,5yr,Hib_MenC_5y,4501.0
2023-24,E12000005,West Midlands,E08000026,Coventry,5yr,MMR1_5y,4650.0
2023-24,E12000005,West Midlands,E08000026,Coventry,5yr,MMR2_5y,4118.0
2023-24,E12000005,West Midlands,E08000027,Dudley,12m,12m_Eligible_Pop,3508.0
2023-24,E12000005,West Midlands,E08000027,Dudley,12m,DTaP_IPV_Hib_HepB_12m,3265.0
2023-24,E12000005,West Midlands,E08000027,Dudley,12m,MenB_12m,3244.0
2023-24,E12000005,West Midlands,E08000027,Dudley,12m,PCV_12m,3321.0
2023-24,E12000005,West Midlands,E08000027,Dudley,12m,Rota_12m,3178.0
2023-24,E12000005,West Midlands,E08000027,Dudley,24m,24m_Eligible_Pop,3661.0
2023-24,E12000005,West Midlands,E08000027,Dudley,24m,DTaP_IPV_Hib_HepB_24m,3455.0
2023-24,E12000005,West Midlands,E08000027,Dudley,24m,Hib_MenC_24m,3345.0
2023-24,E12000005,West Midlands,E08000027,Dudley,24m,MMR_24m,3350.0
2023-24,E12000005,West Midlands,E08000027,Dudley,24m,MenB_booster_24m,3289.0
2023-24,E12000005,West Midlands,E08000027,Dudley,24m,PCV_24m,3334.0
2023-24,E12000005,West Midlands,E08000027,Dudley,5yr,5y_Eligible_Pop,3836.0
2023-24,E12000005,West Midlands,E08000027,Dudley,5yr,DTaP_IPV_5y,3345.0
2023-24,E12000005,West Midlands,E08000027,Dudley,5yr,DTaP_IPV_Hib_HepB_5y,3637.0
2023-24,E12000005,West Midlands,E08000027,Dudley,5yr,Hib_MenC_5y,3570.0
2023-24,E12000005,West Midlands,E08000027,Dudley,5yr,MMR1_5y,3622.0
2023-24,E12000005,West Midlands,E08000027,Dudley,5yr,MMR2_5y,3372.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",12m,12m_Eligible_Pop,1529.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",12m,DTaP_IPV_Hib_HepB_12m,1461.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",12m,MenB_12m,1454.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",12m,PCV_12m,1477.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",12m,Rota_12m,1425.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",24m,24m_Eligible_Pop,1674.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",24m,DTaP_IPV_Hib_HepB_24m,1603.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",24m,Hib_MenC_24m,1558.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",24m,MMR_24m,1556.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",24m,MenB_booster_24m,1534.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",24m,PCV_24m,1549.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",5yr,5y_Eligible_Pop,1785.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",5yr,DTaP_IPV_5y,1580.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",5yr,DTaP_IPV_Hib_HepB_5y,1706.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",5yr,Hib_MenC_5y,1677.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",5yr,MMR1_5y,1704.0
2023-24,E12000005,West Midlands,E06000019,"Herefordshire, County of",5yr,MMR2_5y,1600.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,12m,12m_Eligible_Pop,4387.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,12m,DTaP_IPV_Hib_HepB_12m,3987.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,12m,MenB_12m,3932.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,12m,PCV_12m,4048.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,12m,Rota_12m,3810.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,24m,24m_Eligible_Pop,4526.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,24m,DTaP_IPV_Hib_HepB_24m,4142.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,24m,Hib_MenC_24m,3931.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,24m,MMR_24m,3933.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,24m,MenB_booster_24m,3860.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,24m,PCV_24m,3894.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,5yr,5y_Eligible_Pop,4801.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,5yr,DTaP_IPV_5y,3730.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,5yr,DTaP_IPV_Hib_HepB_5y,4390.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,5yr,Hib_MenC_5y,4231.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,5yr,MMR1_5y,4329.0
2023-24,E12000005,West Midlands,E08000028,Sandwell,5yr,MMR2_5y,3812.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,12m,12m_Eligible_Pop,2590.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,12m,DTaP_IPV_Hib_HepB_12m,2451.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,12m,MenB_12m,2447.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,12m,PCV_12m,2486.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,12m,Rota_12m,2406.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,24m,24m_Eligible_Pop,2816.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,24m,DTaP_IPV_Hib_HepB_24m,2696.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,24m,Hib_MenC_24m,2625.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,24m,MMR_24m,2634.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,24m,MenB_booster_24m,2605.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,24m,PCV_24m,2626.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,5yr,5y_Eligible_Pop,3001.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,5yr,DTaP_IPV_5y,2663.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,5yr,DTaP_IPV_Hib_HepB_5y,2866.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,5yr,Hib_MenC_5y,2834.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,5yr,MMR1_5y,2866.0
2023-24,E12000005,West Midlands,E06000051,Shropshire,5yr,MMR2_5y,2681.0
2023-24,E12000005,West Midlands,E08000029,Solihull,12m,12m_Eligible_Pop,2078.0
2023-24,E12000005,West Midlands,E08000029,Solihull,12m,DTaP_IPV_Hib_HepB_12m,1919.0
2023-24,E12000005,West Midlands,E08000029,Solihull,12m,MenB_12m,1899.0
2023-24,E12000005,West Midlands,E08000029,Solihull,12m,PCV_12m,1951.0
2023-24,E12000005,West Midlands,E08000029,Solihull,12m,Rota_12m,1867.0
2023-24,E12000005,West Midlands,E08000029,Solihull,24m,24m_Eligible_Pop,2250.0
2023-24,E12000005,West Midlands,E08000029,Solihull,24m,DTaP_IPV_Hib_HepB_24m,2117.0
2023-24,E12000005,West Midlands,E08000029,Solihull,24m,Hib_MenC_24m,2024.0
2023-24,E12000005,West Midlands,E08000029,Solihull,24m,MMR_24m,2031.0
2023-24,E12000005,West Midlands,E08000029,Solihull,24m,MenB_booster_24m,1989.0
2023-24,E12000005,West Midlands,E08000029,Solihull,24m,PCV_24m,2025.0
2023-24,E12000005,West Midlands,E08000029,Solihull,5yr,5y_Eligible_Pop,2521.0
2023-24,E12000005,West Midlands,E08000029,Solihull,5yr,DTaP_IPV_5y,2136.0
2023-24,E12000005,West Midlands,E08000029,Solihull,5yr,DTaP_IPV_Hib_HepB_5y,2411.0
2023-24,E12000005,West Midlands,E08000029,Solihull,5yr,Hib_MenC_5y,2360.0
2023-24,E12000005,West Midlands,E08000029,Solihull,5yr,MMR1_5y,2396.0
2023-24,E12000005,West Midlands,E08000029,Solihull,5yr,MMR2_5y,2167.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,12m,12m_Eligible_Pop,8288.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,12m,DTaP_IPV_Hib_HepB_12m,7801.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,12m,MenB_12m,7794.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,12m,PCV_12m,7934.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,12m,Rota_12m,7663.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,24m,24m_Eligible_Pop,8662.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,24m,DTaP_IPV_Hib_HepB_24m,8312.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,24m,Hib_MenC_24m,7996.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,24m,MMR_24m,8024.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,24m,MenB_booster_24m,7947.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,24m,PCV_24m,8001.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,5yr,5y_Eligible_Pop,9189.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,5yr,DTaP_IPV_5y,8031.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,5yr,DTaP_IPV_Hib_HepB_5y,8781.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,5yr,Hib_MenC_5y,8640.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,5yr,MMR1_5y,8715.0
2023-24,E12000005,West Midlands,E10000028,Staffordshire,5yr,MMR2_5y,8081.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,12m_Eligible_Pop,3178.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,DTaP_IPV_Hib_HepB_12m,2920.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,MenB_12m,2860.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,PCV_12m,2990.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,Rota_12m,2825.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,24m,24m_Eligible_Pop,3190.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,24m,DTaP_IPV_Hib_HepB_24m,2989.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,24m,Hib_MenC_24m,2846.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,24m,MMR_24m,2863.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,24m,MenB_booster_24m,2785.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,24m,PCV_24m,2819.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,5yr,5y_Eligible_Pop,3603.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,5yr,DTaP_IPV_5y,2999.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,5yr,DTaP_IPV_Hib_HepB_5y,3367.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,5yr,Hib_MenC_5y,3287.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,5yr,MMR1_5y,3328.0
2023-24,E12000005,West Midlands,E06000021,Stoke-on-Trent,5yr,MMR2_5y,3037.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,12m_Eligible_Pop,2054.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,DTaP_IPV_Hib_HepB_12m,1915.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,MenB_12m,1897.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,PCV_12m,1950.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,Rota_12m,1871.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,24m,24m_Eligible_Pop,2181.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,24m,DTaP_IPV_Hib_HepB_24m,2059.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,24m,Hib_MenC_24m,1969.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,24m,MMR_24m,1974.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,24m,MenB_booster_24m,1951.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,24m,PCV_24m,1961.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,5yr,5y_Eligible_Pop,2356.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,5yr,DTaP_IPV_5y,1997.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,5yr,DTaP_IPV_Hib_HepB_5y,2240.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,5yr,Hib_MenC_5y,2166.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,5yr,MMR1_5y,2195.0
2023-24,E12000005,West Midlands,E06000020,Telford and Wrekin,5yr,MMR2_5y,2014.0
2023-24,E12000005,West Midlands,E08000030,Walsall,12m,12m_Eligible_Pop,3585.0
2023-24,E12000005,West Midlands,E08000030,Walsall,12m,DTaP_IPV_Hib_HepB_12m,3312.0
